image_path,patient_id,dice,iou
data/raw/busbra/Images/bus_0814-s.png,814,0.9474605954472421,0.9001663893534546
data/raw/busbra/Images/bus_0817-s.png,817,0.9246019825779168,0.8597765363148075
data/raw/busbra/Images/bus_0825-s.png,825,0.850439882712567,0.7397959184115994
data/raw/busbra/Images/bus_0826-s.png,826,0.9550108594479987,0.9138954869368895
data/raw/busbra/Images/bus_0830-s.png,830,0.9608475852427619,0.9246454818349586
data/raw/busbra/Images/bus_0837-s.png,837,0.9602841459483326,0.9236024844744223
data/raw/busbra/Images/bus_0838-s.png,838,0.9384719405007163,0.8840764331223615
data/raw/busbra/Images/bus_0841-s.png,841,0.8785593350795974,0.783420258035042
data/raw/busbra/Images/bus_0846-s.png,846,0.9359092302984374,0.8795389049026069
data/raw/busbra/Images/bus_0847-s.png,847,0.9319140389650148,0.8725084618325495
data/raw/busbra/Images/bus_0868-l.png,868,0.6812714776769214,0.5166123778816538
data/raw/busbra/Images/bus_0868-r.png,868,0.5177045177241472,0.3492586491296398
data/raw/busbra/Images/bus_0878-s.png,878,0.9595625872499778,0.9222684377659007
data/raw/busbra/Images/bus_0890-l.png,890,0.9587260318505452,0.9207240948863468
data/raw/busbra/Images/bus_0890-r.png,890,0.9582348305763532,0.9198184568875533
data/raw/busbra/Images/bus_0895-l.png,895,0.9645959678744092,0.9316131074888141
